tournament,date,player_a,player_b,country_a,country_b,score_a,score_b,game_scores,round,tier,sub_event,event_id,stage,player_a_raw,player_b_raw,player_x_raw,player_y_raw,result_raw,games_raw,winner_raw,year_raw
World Tour Grand Finals Dubai 2013,2014-01-09,KIM Minseok,SHIONO Masato,KOR,JPN,4,3,"11,11,11,3,4,7,11|6,5,8,11,11,11,6",QuarterFinal,GRAND_SLAM,MS,124,Main Draw,KIM Minseok (KOR),SHIONO Masato (JPN),,,4 - 3,11:6 11:5 11:8 3:11 4:11 7:11 11:6,KIM Minseok,2013
World Tour Grand Finals Dubai 2013,2014-01-09,XU Xin,SALIFOU Abdel-Kader,CHN,BEN,4,0,"11,11,11,12|8,6,8,10",QuarterFinal,GRAND_SLAM,MS,124,Main Draw,XU Xin (CHN),SALIFOU Abdel-Kader (BEN),,,4 - 0,11:8 11:6 11:8 12:10,XU Xin,2013
World Tour Grand Finals Dubai 2013,2014-01-09,FAN Zhendong,WANG Hao,CHN,CHN,4,1,"11,10,11,11,11|9,12,5,3,9",QuarterFinal,GRAND_SLAM,MS,124,Main Draw,WANG Hao (CHN),FAN Zhendong (CHN),,,1 - 4,9:11 12:10 5:11 3:11 9:11,FAN Zhendong,2013
World Tour Grand Finals Dubai 2013,2014-01-09,MA Long,KIM Minseok,CHN,KOR,4,0,"11,11,11,11|5,6,5,6",SemiFinal,GRAND_SLAM,MS,124,Main Draw,MA Long (CHN),KIM Minseok (KOR),,,4 - 0,11:5 11:6 11:5 11:6,MA Long,2013
World Tour Grand Finals Dubai 2013,2014-01-09,XU Xin,FAN Zhendong,CHN,CHN,4,1,"11,11,10,11,12|7,8,12,8,10",SemiFinal,GRAND_SLAM,MS,124,Main Draw,XU Xin (CHN),FAN Zhendong (CHN),,,4 - 1,11:7 11:8 10:12 11:8 12:10,XU Xin,2013
World Tour Grand Finals Dubai 2013,2014-01-09,XU Xin,MA Long,CHN,CHN,4,3,"11,10,11,8,11,4,11|8,12,6,11,5,11,5",Final,GRAND_SLAM,MS,124,Main Draw,MA Long (CHN),XU Xin (CHN),,,3 - 4,8:11 12:10 6:11 11:8 5:11 11:4 5:11,XU Xin,2013
World Tour Grand Finals Dubai 2013,2014-01-09,VINOGRADOVA Mariia,ALBLOOSHI Majd,RUS,UAE,4,0,"11,11,11,11|3,1,2,3",R32,GRAND_SLAM,WS,124,Main Draw,VINOGRADOVA Mariia (RUS),ALBLOOSHI Majd (UAE),,,4 - 0,11:3 11:1 11:2 11:3,VINOGRADOVA Mariia,2013
World Tour Grand Finals Dubai 2013,2014-01-09,DING Ning,JIANG Huajun,CHN,HKG,4,0,"11,11,11,11|5,5,7,6",R16,GRAND_SLAM,WS,124,Main Draw,DING Ning (CHN),JIANG Huajun (HKG),,,4 - 0,11:5 11:5 11:7 11:6,DING Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,FENG Tianwei,DOLGIKH Maria,SGP,RUS,4,3,"15,9,11,11,10,11,11|17,11,7,6,12,6,7",R16,GRAND_SLAM,WS,124,Main Draw,DOLGIKH Maria (RUS),FENG Tianwei (SGP),,,3 - 4,17:15 11:9 7:11 6:11 12:10 6:11 7:11,FENG Tianwei,2013
World Tour Grand Finals Dubai 2013,2014-01-09,ZHU Yuling,VINOGRADOVA Mariia,MAC,RUS,4,0,"11,11,11,11|2,6,9,6",R16,GRAND_SLAM,WS,124,Main Draw,ZHU Yuling (MAC),VINOGRADOVA Mariia (RUS),,,4 - 0,11:2 11:6 11:9 11:6,ZHU Yuling,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LI Xiaoxia,LEE Ho Ching,CHN,HKG,4,2,"11,14,4,11,6,11|8,12,11,6,11,8",R16,GRAND_SLAM,WS,124,Main Draw,LEE Ho Ching (HKG),LI Xiaoxia (CHN),,,2 - 4,8:11 12:14 11:4 6:11 11:6 8:11,LI Xiaoxia,2013
World Tour Grand Finals Dubai 2013,2014-01-09,ZHAO Yan,SUH Hyo Won,CHN,KOR,4,3,"11,11,2,14,8,11,11|8,8,11,16,11,9,7",R16,GRAND_SLAM,WS,124,Main Draw,SUH Hyo Won (KOR),ZHAO Yan (CHN),,,3 - 4,8:11 8:11 11:2 16:14 11:8 9:11 7:11,ZHAO Yan,2013
World Tour Grand Finals Dubai 2013,2014-01-09,PAVLOVICH Viktoria,CHENG I-Ching,BLR,TPE,4,0,"11,11,11,11|5,9,6,6",R16,GRAND_SLAM,WS,124,Main Draw,CHENG I-Ching (TPE),PAVLOVICH Viktoria (BLR),,,0 - 4,5:11 9:11 6:11 6:11,PAVLOVICH Viktoria,2013
World Tour Grand Finals Dubai 2013,2014-01-09,JEON Jihee,LI Jiao,KOR,NED,4,2,"11,11,11,9,7,14|7,8,6,11,11,12",R16,GRAND_SLAM,WS,124,Main Draw,LI Jiao (NED),JEON Jihee (KOR),,,2 - 4,7:11 8:11 6:11 11:9 11:7 12:14,JEON Jihee,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIU Shiwen,SAMARA Elizabeta,CHN,ROU,4,1,"13,11,11,9,11|11,5,5,11,4",R16,GRAND_SLAM,WS,124,Main Draw,SAMARA Elizabeta (ROU),LIU Shiwen (CHN),,,1 - 4,11:13 5:11 5:11 11:9 4:11,LIU Shiwen,2013
World Tour Grand Finals Dubai 2013,2014-01-09,DING Ning,FENG Tianwei,CHN,SGP,4,2,"10,11,13,11,11,11|12,6,15,5,9,8",QuarterFinal,GRAND_SLAM,WS,124,Main Draw,DING Ning (CHN),FENG Tianwei (SGP),,,4 - 2,10:12 11:6 13:15 11:5 11:9 11:8,DING Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LI Xiaoxia,ZHU Yuling,CHN,MAC,4,0,"11,11,11,11|5,5,2,7",QuarterFinal,GRAND_SLAM,WS,124,Main Draw,ZHU Yuling (MAC),LI Xiaoxia (CHN),,,0 - 4,5:11 5:11 2:11 7:11,LI Xiaoxia,2013
World Tour Grand Finals Dubai 2013,2014-01-09,PAVLOVICH Viktoria,ZHAO Yan,BLR,CHN,4,0,"11,11,11,11|4,8,5,7",QuarterFinal,GRAND_SLAM,WS,124,Main Draw,ZHAO Yan (CHN),PAVLOVICH Viktoria (BLR),,,0 - 4,4:11 8:11 5:11 7:11,PAVLOVICH Viktoria,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIU Shiwen,JEON Jihee,CHN,KOR,4,1,"7,11,11,11,11|11,7,3,4,2",QuarterFinal,GRAND_SLAM,WS,124,Main Draw,JEON Jihee (KOR),LIU Shiwen (CHN),,,1 - 4,11:7 7:11 3:11 4:11 2:11,LIU Shiwen,2013
World Tour Grand Finals Dubai 2013,2014-01-09,DING Ning,LI Xiaoxia,CHN,CHN,4,3,"11,11,9,11,9,5,11|5,7,11,2,11,11,2",SemiFinal,GRAND_SLAM,WS,124,Main Draw,DING Ning (CHN),LI Xiaoxia (CHN),,,4 - 3,11:5 11:7 9:11 11:2 9:11 5:11 11:2,DING Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIU Shiwen,PAVLOVICH Viktoria,CHN,BLR,4,2,"8,11,11,11,8,12|11,3,4,9,11,10",SemiFinal,GRAND_SLAM,WS,124,Main Draw,PAVLOVICH Viktoria (BLR),LIU Shiwen (CHN),,,2 - 4,11:8 3:11 4:11 9:11 11:8 10:12,LIU Shiwen,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIU Shiwen,DING Ning,CHN,CHN,4,2,"11,9,11,11,4,11|9,11,9,4,11,7",Final,GRAND_SLAM,WS,124,Main Draw,DING Ning (CHN),LIU Shiwen (CHN),,,2 - 4,9:11 11:9 9:11 4:11 11:4 7:11,LIU Shiwen,2013
World Tour Grand Finals Dubai 2013,2014-01-09,FRANZISKA Patrick,MORIZONO Masataka,GER,JPN,4,0,"11,11,11,15|4,6,5,13",SemiFinal,GRAND_SLAM,U21MS,124,Main Draw,MORIZONO Masataka (JPN),FRANZISKA Patrick (GER),,,0 - 4,4:11 6:11 5:11 13:15,FRANZISKA Patrick,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAUZY Simon,CHEN Feng,FRA,SGP,4,1,"7,11,11,11,11|11,5,6,3,7",SemiFinal,GRAND_SLAM,U21MS,124,Main Draw,CHEN Feng (SGP),GAUZY Simon (FRA),,,1 - 4,11:7 5:11 6:11 3:11 7:11,GAUZY Simon,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAUZY Simon,FRANZISKA Patrick,FRA,GER,4,2,"11,9,11,8,11,14|7,11,8,11,6,12",Final,GRAND_SLAM,U21MS,124,Main Draw,FRANZISKA Patrick (GER),GAUZY Simon (FRA),,,2 - 4,7:11 11:9 8:11 11:8 6:11 12:14,GAUZY Simon,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIN Ye,HAMAMOTO Yui,CAN,AUT,4,2,"11,11,5,15,8,11|9,8,11,13,11,4",SemiFinal,GRAND_SLAM,U21WS,124,Main Draw,LIN Ye (CAN),HAMAMOTO Yui (AUT),,,4 - 2,11:9 11:8 5:11 15:13 8:11 11:4,LIN Ye,2013
World Tour Grand Finals Dubai 2013,2014-01-09,NG Wing Nam,YANG Ha Eun,HKG,KOR,4,3,"8,11,11,12,9,11,12|11,5,13,10,11,8,10",SemiFinal,GRAND_SLAM,U21WS,124,Main Draw,NG Wing Nam (HKG),YANG Ha Eun (KOR),,,4 - 3,8:11 11:5 11:13 12:10 9:11 11:8 12:10,NG Wing Nam,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIN Ye,NG Wing Nam,CAN,HKG,4,2,"11,11,10,8,11,11|9,9,12,11,6,6",Final,GRAND_SLAM,U21WS,124,Main Draw,LIN Ye (CAN),NG Wing Nam (HKG),,,4 - 2,11:9 11:9 10:12 8:11 11:6 11:6,LIN Ye,2013
World Tour Grand Finals Dubai 2013,2014-01-09,MORIZONO Masataka,INDEHERBERG Julien,JPN,BEL,4,0,"11,11,11,11|7,8,9,6",,GRAND_SLAM,U21MS,124,Qualification,MORIZONO Masataka (JPN),INDEHERBERG Julien (BEL),,,4 - 0,11:7 11:8 11:9 11:6,MORIZONO Masataka,2013
World Tour Grand Finals Dubai 2013,2014-01-09,CHEN Feng,ROBINOT Quentin,SGP,FRA,4,0,"11,11,12,11|7,5,10,9",,GRAND_SLAM,U21MS,124,Qualification,ROBINOT Quentin (FRA),CHEN Feng (SGP),,,0 - 4,7:11 5:11 10:12 9:11,CHEN Feng,2013
World Tour Grand Finals Dubai 2013,2014-01-09,MORIZONO Masataka,ROBINOT Quentin,JPN,FRA,4,1,"15,5,11,11,11|13,11,7,8,2",,GRAND_SLAM,U21MS,124,Qualification,MORIZONO Masataka (JPN),ROBINOT Quentin (FRA),,,4 - 1,15:13 5:11 11:7 11:8 11:2,MORIZONO Masataka,2013
World Tour Grand Finals Dubai 2013,2014-01-09,CHEN Feng,INDEHERBERG Julien,SGP,BEL,4,0,"11,11,11,11|3,5,5,2",,GRAND_SLAM,U21MS,124,Qualification,INDEHERBERG Julien (BEL),CHEN Feng (SGP),,,0 - 4,3:11 5:11 5:11 2:11,CHEN Feng,2013
World Tour Grand Finals Dubai 2013,2014-01-09,MORIZONO Masataka,CHEN Feng,JPN,SGP,4,3,"11,12,6,7,11,9,16|5,10,11,11,5,11,14",,GRAND_SLAM,U21MS,124,Qualification,MORIZONO Masataka (JPN),CHEN Feng (SGP),,,4 - 3,11:5 12:10 6:11 7:11 11:5 9:11 16:14,MORIZONO Masataka,2013
World Tour Grand Finals Dubai 2013,2014-01-09,ROBINOT Quentin,INDEHERBERG Julien,FRA,BEL,4,0,"11,11,11,11|4,6,9,8",,GRAND_SLAM,U21MS,124,Qualification,ROBINOT Quentin (FRA),INDEHERBERG Julien (BEL),,,4 - 0,11:4 11:6 11:9 11:8,ROBINOT Quentin,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAUZY Simon,HUNG Tzu-Hsiang,FRA,TPE,4,1,"11,12,13,11,11|8,10,15,7,8",,GRAND_SLAM,U21MS,124,Qualification,HUNG Tzu-Hsiang (TPE),GAUZY Simon (FRA),,,1 - 4,8:11 10:12 15:13 7:11 8:11,GAUZY Simon,2013
World Tour Grand Finals Dubai 2013,2014-01-09,WU Zhikang,FRANZISKA Patrick,SGP,GER,4,2,"11,10,11,7,11,11|7,12,7,11,8,8",,GRAND_SLAM,U21MS,124,Qualification,FRANZISKA Patrick (GER),WU Zhikang (SGP),,,2 - 4,7:11 12:10 7:11 11:7 8:11 8:11,WU Zhikang,2013
World Tour Grand Finals Dubai 2013,2014-01-09,FRANZISKA Patrick,HUNG Tzu-Hsiang,GER,TPE,4,2,"4,11,10,11,11,11|11,9,12,4,6,8",,GRAND_SLAM,U21MS,124,Qualification,HUNG Tzu-Hsiang (TPE),FRANZISKA Patrick (GER),,,2 - 4,11:4 9:11 12:10 4:11 6:11 8:11,FRANZISKA Patrick,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAUZY Simon,WU Zhikang,FRA,SGP,4,0,"11,12,11,11|7,10,9,7",,GRAND_SLAM,U21MS,124,Qualification,GAUZY Simon (FRA),WU Zhikang (SGP),,,4 - 0,11:7 12:10 11:9 11:7,GAUZY Simon,2013
World Tour Grand Finals Dubai 2013,2014-01-09,WU Zhikang,HUNG Tzu-Hsiang,SGP,TPE,4,1,"11,4,11,11,11|5,11,5,4,6",,GRAND_SLAM,U21MS,124,Qualification,HUNG Tzu-Hsiang (TPE),WU Zhikang (SGP),,,1 - 4,5:11 11:4 5:11 4:11 6:11,WU Zhikang,2013
World Tour Grand Finals Dubai 2013,2014-01-09,FRANZISKA Patrick,GAUZY Simon,GER,FRA,4,2,"11,11,8,11,11,13|13,7,11,8,5,11",,GRAND_SLAM,U21MS,124,Qualification,FRANZISKA Patrick (GER),GAUZY Simon (FRA),,,4 - 2,11:13 11:7 8:11 11:8 11:5 13:11,FRANZISKA Patrick,2013
World Tour Grand Finals Dubai 2013,2014-01-09,POLCANOVA Sofia,NG Wing Nam,AUT,HKG,4,2,"9,11,6,11,11,11|11,8,11,9,7,8",,GRAND_SLAM,U21WS,124,Qualification,NG Wing Nam (HKG),POLCANOVA Sofia (AUT),,,2 - 4,11:9 8:11 11:6 9:11 7:11 8:11,POLCANOVA Sofia,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIN Ye,MATSUDAIRA Shiho,CAN,JPN,4,1,"11,4,11,12,11|8,11,7,10,3",,GRAND_SLAM,U21WS,124,Qualification,MATSUDAIRA Shiho (JPN),LIN Ye (CAN),,,1 - 4,8:11 11:4 7:11 10:12 3:11,LIN Ye,2013
World Tour Grand Finals Dubai 2013,2014-01-09,NG Wing Nam,MATSUDAIRA Shiho,HKG,JPN,4,3,"11,2,6,11,11,12,11|6,11,11,4,5,14,4",,GRAND_SLAM,U21WS,124,Qualification,NG Wing Nam (HKG),MATSUDAIRA Shiho (JPN),,,4 - 3,11:6 2:11 6:11 11:4 11:5 12:14 11:4,NG Wing Nam,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LIN Ye,POLCANOVA Sofia,CAN,AUT,4,1,"11,11,11,12,11|8,5,7,14,6",,GRAND_SLAM,U21WS,124,Qualification,POLCANOVA Sofia (AUT),LIN Ye (CAN),,,1 - 4,8:11 5:11 7:11 14:12 6:11,LIN Ye,2013
World Tour Grand Finals Dubai 2013,2014-01-09,NG Wing Nam,LIN Ye,HKG,CAN,4,3,"11,8,11,15,8,5,11|2,11,9,13,11,11,7",,GRAND_SLAM,U21WS,124,Qualification,NG Wing Nam (HKG),LIN Ye (CAN),,,4 - 3,11:2 8:11 11:9 15:13 8:11 5:11 11:7,NG Wing Nam,2013
World Tour Grand Finals Dubai 2013,2014-01-09,POLCANOVA Sofia,MATSUDAIRA Shiho,AUT,JPN,4,2,"11,11,11,7,6,11|5,4,6,11,11,7",,GRAND_SLAM,U21WS,124,Qualification,MATSUDAIRA Shiho (JPN),POLCANOVA Sofia (AUT),,,2 - 4,5:11 4:11 6:11 11:7 11:6 7:11,POLCANOVA Sofia,2013
World Tour Grand Finals Dubai 2013,2014-01-09,SOLJA Petrissa,YANG Ha Eun,GER,KOR,4,3,"12,8,7,11,11,7,11|10,11,11,7,5,11,6",,GRAND_SLAM,U21WS,124,Qualification,SOLJA Petrissa (GER),YANG Ha Eun (KOR),,,4 - 3,12:10 8:11 7:11 11:7 11:5 7:11 11:6,SOLJA Petrissa,2013
World Tour Grand Finals Dubai 2013,2014-01-09,HAMAMOTO Yui,LEE Ho Ching,AUT,HKG,4,2,"11,9,4,11,12,11|6,11,11,9,10,6",,GRAND_SLAM,U21WS,124,Qualification,LEE Ho Ching (HKG),HAMAMOTO Yui (AUT),,,2 - 4,6:11 11:9 11:4 9:11 10:12 6:11,HAMAMOTO Yui,2013
World Tour Grand Finals Dubai 2013,2014-01-09,LEE Ho Ching,SOLJA Petrissa,HKG,GER,4,1,"11,11,10,11,11|6,8,12,4,8",,GRAND_SLAM,U21WS,124,Qualification,SOLJA Petrissa (GER),LEE Ho Ching (HKG),,,1 - 4,6:11 8:11 12:10 4:11 8:11,LEE Ho Ching,2013
World Tour Grand Finals Dubai 2013,2014-01-09,YANG Ha Eun,HAMAMOTO Yui,KOR,AUT,4,0,"11,11,11,11|7,7,8,9",,GRAND_SLAM,U21WS,124,Qualification,YANG Ha Eun (KOR),HAMAMOTO Yui (AUT),,,4 - 0,11:7 11:7 11:8 11:9,YANG Ha Eun,2013
World Tour Grand Finals Dubai 2013,2014-01-09,HAMAMOTO Yui,SOLJA Petrissa,AUT,GER,4,0,"11,11,11,11|7,9,5,9",,GRAND_SLAM,U21WS,124,Qualification,SOLJA Petrissa (GER),HAMAMOTO Yui (AUT),,,0 - 4,7:11 9:11 5:11 9:11,HAMAMOTO Yui,2013
World Tour Grand Finals Dubai 2013,2014-01-09,YANG Ha Eun,LEE Ho Ching,KOR,HKG,4,1,"11,11,11,6,11|6,2,6,11,9",,GRAND_SLAM,U21WS,124,Qualification,LEE Ho Ching (HKG),YANG Ha Eun (KOR),,,1 - 4,6:11 2:11 6:11 11:6 9:11,YANG Ha Eun,2013
World Tour Grand Finals Dubai 2013,2014-01-09,CHENG I-Ching/HUANG Yi-Hua,POLCANOVA Sofia/SOLJA Amelie,TPE,AUT,4,1,"9,11,11,13,11|11,5,6,11,9",QuarterFinal,GRAND_SLAM,WD,124,Main Draw,CHENG I-Ching (TPE) / HUANG Yi-Hua (TPE),POLCANOVA Sofia (AUT) / SOLJA Amelie (AUT),HUANG Yi-Hua (TPE),SOLJA Amelie (AUT),1 - 4,11:9 5:11 6:11 11:13 9:11,CHENG I-Ching,2013
World Tour Grand Finals Dubai 2013,2014-01-09,DING Ning/LI Xiaoxia,PARK Youngsook/YANG Ha Eun,CHN,KOR,4,0,"11,11,11,13|9,4,4,11",SemiFinal,GRAND_SLAM,WD,124,Main Draw,DING Ning (CHN) / LI Xiaoxia (CHN),PARK Youngsook (KOR) / YANG Ha Eun (KOR),LI Xiaoxia (CHN),YANG Ha Eun (KOR),4 - 0,11:9 11:4 11:4 13:11,DING Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,DING Ning/LI Xiaoxia,CHENG I-Ching/HUANG Yi-Hua,CHN,TPE,4,0,"11,11,11,11|8,2,1,7",Final,GRAND_SLAM,WD,124,Main Draw,DING Ning (CHN) / LI Xiaoxia (CHN),CHENG I-Ching (TPE) / HUANG Yi-Hua (TPE),LI Xiaoxia (CHN),HUANG Yi-Hua (TPE),4 - 0,11:8 11:2 11:1 11:7,DING Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,BARTHEL Zhenqi/SHAN Xiaona,FENG Tianwei/YU Mengyu,GER,SGP,4,2,"11,9,11,11,11,12|3,11,5,13,5,10",QuarterFinal,GRAND_SLAM,WD,124,Main Draw,BARTHEL Zhenqi (GER) / SHAN Xiaona (GER),FENG Tianwei (SGP) / YU Mengyu (SGP),SHAN Xiaona (GER),YU Mengyu (SGP),4 - 2,11:3 9:11 11:5 11:13 11:5 12:10,BARTHEL Zhenqi,2013
World Tour Grand Finals Dubai 2013,2014-01-09,CHENG I-Ching/HUANG Yi-Hua,BARTHEL Zhenqi/SHAN Xiaona,TPE,GER,4,1,"11,7,11,12,11|8,11,7,10,4",SemiFinal,GRAND_SLAM,WD,124,Main Draw,CHENG I-Ching (TPE) / HUANG Yi-Hua (TPE),BARTHEL Zhenqi (GER) / SHAN Xiaona (GER),HUANG Yi-Hua (TPE),SHAN Xiaona (GER),1 - 4,8:11 11:7 7:11 10:12 4:11,CHENG I-Ching,2013
World Tour Grand Finals Dubai 2013,2014-01-09,KIM Minseok/SEO Hyundeok,GARDOS Robert/HABESOHN Daniel,KOR,AUT,4,0,"11,11,11,11|3,9,8,9",QuarterFinal,GRAND_SLAM,MD,124,Main Draw,KIM Minseok (KOR) / SEO Hyundeok (KOR),GARDOS Robert (AUT) / HABESOHN Daniel (AUT),SEO Hyundeok (KOR),HABESOHN Daniel (AUT),4 - 0,11:3 11:9 11:8 11:9,KIM Minseok,2013
World Tour Grand Finals Dubai 2013,2014-01-09,PARK Youngsook/YANG Ha Eun,CREEMERS Linda/LI Jiao,KOR,NED,4,0,"11,11,11,11|7,7,6,5",QuarterFinal,GRAND_SLAM,WD,124,Main Draw,PARK Youngsook (KOR) / YANG Ha Eun (KOR),CREEMERS Linda (NED) / LI Jiao (NED),YANG Ha Eun (KOR),LI Jiao (NED),0 - 4,7:11 7:11 6:11 5:11,PARK Youngsook,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAO Ning/LI Hu,YANG Zi/ZHAN Jian,SGP,SGP,4,0,"11,11,11,12|9,5,9,10",QuarterFinal,GRAND_SLAM,MD,124,Main Draw,GAO Ning (SGP) / LI Hu (SGP),YANG Zi (SGP) / ZHAN Jian (SGP),LI Hu (SGP),ZHAN Jian (SGP),4 - 0,11:9 11:5 11:9 12:10,GAO Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAO Ning/LI Hu,KIM Minseok/SEO Hyundeok,SGP,KOR,4,1,"11,11,5,11,11|7,9,11,6,8",SemiFinal,GRAND_SLAM,MD,124,Main Draw,GAO Ning (SGP) / LI Hu (SGP),KIM Minseok (KOR) / SEO Hyundeok (KOR),LI Hu (SGP),SEO Hyundeok (KOR),4 - 1,11:7 11:9 5:11 11:6 11:8,GAO Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,GAO Ning/LI Hu,CHIANG Hung-Chieh/HUANG Sheng-Sheng,SGP,TPE,4,3,"6,12,12,8,11,7,11|11,10,10,11,8,11,9",Final,GRAND_SLAM,MD,124,Main Draw,GAO Ning (SGP) / LI Hu (SGP),CHIANG Hung-Chieh (TPE) / HUANG Sheng-Sheng (TPE),LI Hu (SGP),HUANG Sheng-Sheng (TPE),4 - 3,6:11 12:10 12:10 8:11 11:8 7:11 11:9,GAO Ning,2013
World Tour Grand Finals Dubai 2013,2014-01-09,KARLSSON Kristian/KARLSSON Mattias,LIVENTSOV Alexey/PAIKOV Mikhail,SWE,RUS,4,1,"11,7,13,11,11|9,11,11,5,4",QuarterFinal,GRAND_SLAM,MD,124,Main Draw,KARLSSON Kristian (SWE) / KARLSSON Mattias (SWE),LIVENTSOV Alexey (RUS) / PAIKOV Mikhail (RUS),KARLSSON Mattias (SWE),PAIKOV Mikhail (RUS),4 - 1,11:9 7:11 13:11 11:5 11:4,KARLSSON Kristian,2013
World Tour Grand Finals Dubai 2013,2014-01-09,CHIANG Hung-Chieh/HUANG Sheng-Sheng,CHEN Chien-An/CHUANG Chih-Yuan,TPE,TPE,4,1,"12,6,11,11,11|10,11,9,7,7",QuarterFinal,GRAND_SLAM,MD,124,Main Draw,CHIANG Hung-Chieh (TPE) / HUANG Sheng-Sheng (TPE),CHEN Chien-An (TPE) / CHUANG Chih-Yuan (TPE),HUANG Sheng-Sheng (TPE),CHUANG Chih-Yuan (TPE),4 - 1,12:10 6:11 11:9 11:7 11:7,CHIANG Hung-Chieh,2013
